arch_hash,architecture,n_layers,n_neurons_total,n_params,tanh_only
ab1c8483fc5a,"[[""swish"", ""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""swish"", ""tanh""], [""tanh"", ""swish"", ""tanh"", ""swish"", ""linear"", ""linear"", ""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""linear""]]",2,22,175,False
e057156299f4,"[[""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""linear"", ""swish"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""swish""], [""tanh"", ""linear"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh""]]",2,26,233,False
8ebf16d81270,"[[""linear"", ""swish"", ""tanh"", ""linear"", ""swish"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear""]]",1,14,57,False
567e5c833083,"[[""linear"", ""tanh"", ""swish"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""swish"", ""linear""], [""tanh"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""linear"", ""swish"", ""tanh""], [""swish"", ""swish"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish"", ""linear"", ""swish"", ""swish""]]",3,38,425,False
4ee46c1132ff,"[[""linear"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish""]]",1,8,33,False
c459dac7db3b,"[[""tanh"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""swish""], [""linear"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""swish""], [""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""linear"", ""tanh""]]",3,30,244,False
ae9c4939e7bd,"[[""tanh"", ""linear"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""swish""]]",1,14,57,False
d996e420a98a,"[[""linear"", ""linear"", ""linear"", ""swish"", ""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""swish""], [""linear"", ""linear"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh""], [""tanh"", ""linear"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""tanh""]]",3,36,369,False
1139aaa7d9e4,"[[""swish"", ""swish"", ""swish"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""linear""], [""tanh"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""linear""], [""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish""]]",3,32,245,False
4c61ebf29f29,"[[""linear"", ""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear""], [""swish"", ""linear"", ""linear"", ""linear"", ""swish"", ""linear"", ""tanh"", ""swish"", ""swish""], [""swish"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh""]]",3,23,172,False
742a159f8bc2,"[[""swish"", ""linear"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""tanh""], [""tanh"", ""linear"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""swish"", ""tanh""]]",2,24,193,False
495d3a647625,"[[""tanh"", ""linear"", ""linear"", ""swish"", ""tanh"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear"", ""tanh"", ""swish"", ""tanh""], [""linear"", ""linear"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""swish""], [""swish"", ""tanh"", ""linear"", ""linear"", ""linear"", ""swish"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""swish""]]",3,34,283,False
4a2d0f7d13c0,"[[""tanh"", ""tanh"", ""linear"", ""swish"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""swish""], [""linear"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""swish"", ""tanh"", ""swish""]]",2,24,205,False
e3997a2c3907,"[[""swish"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""linear"", ""swish"", ""swish"", ""linear"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""swish""]]",1,14,57,False
0605ce68616d,"[[""linear"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""swish"", ""linear"", ""tanh""], [""swish"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""tanh""], [""tanh"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh""]]",3,41,468,False
ac1d44db0a7a,"[[""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""linear""], [""tanh"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""swish""]]",2,19,138,False
1f816754c644,"[[""linear"", ""linear"", ""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""linear"", ""swish"", ""swish"", ""swish""], [""swish"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""linear""]]",2,18,125,False
c0c5b2274020,"[[""linear"", ""swish"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear"", ""swish"", ""swish""], [""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""linear""]]",2,22,175,False
f99578abd981,"[[""linear"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""linear"", ""swish""]]",1,8,33,False
51e74cbe154b,"[[""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""swish"", ""swish"", ""swish"", ""swish"", ""swish"", ""linear""]]",1,15,61,False
aeb806c98f29,"[[""swish"", ""tanh"", ""linear"", ""swish"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear"", ""swish"", ""linear"", ""tanh""], [""tanh"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""tanh""]]",2,25,219,False
c98895d2b3c9,"[[""linear"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""linear"", ""swish""], [""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""swish""]]",2,24,193,False
f1f561370f58,"[[""tanh"", ""linear"", ""linear"", ""tanh"", ""linear"", ""swish"", ""linear"", ""linear"", ""tanh""]]",1,9,37,False
41d9a5c069a2,"[[""tanh"", ""tanh"", ""linear"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""tanh""], [""swish"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""linear""], [""swish"", ""linear"", ""tanh"", ""swish"", ""linear"", ""linear"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh""]]",3,31,251,False
568abe5d7208,"[[""tanh"", ""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh""], [""swish"", ""swish"", ""linear"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""linear""]]",2,23,182,False
358aaba574b5,"[[""swish"", ""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""linear"", ""tanh"", ""swish"", ""linear"", ""swish"", ""swish""], [""tanh"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""swish"", ""swish"", ""swish"", ""tanh""]]",2,26,233,False
debc4110728b,"[[""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear""]]",1,6,25,False
b3bcb7356b43,"[[""swish"", ""linear"", ""swish"", ""tanh"", ""linear"", ""linear"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""tanh""], [""swish"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""swish""]]",2,24,203,False
96b721eef17c,"[[""tanh"", ""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""swish"", ""swish"", ""linear"", ""swish""]]",1,10,41,False
ea7771c00d1c,"[[""tanh"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""linear"", ""swish"", ""linear""]]",1,10,41,False
519da0252ef3,"[[""tanh"", ""swish"", ""swish"", ""linear"", ""swish"", ""tanh"", ""linear"", ""linear"", ""linear""]]",1,9,37,False
2fb0168a915f,"[[""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""linear"", ""linear""], [""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""swish"", ""swish"", ""linear"", ""swish"", ""swish""]]",2,24,199,False
270c6732ea1f,"[[""tanh"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""linear""], [""tanh"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""linear"", ""swish""]]",2,18,125,False
cbf7e8b64d81,"[[""tanh"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""linear""], [""linear"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh""]]",2,14,85,False
d5d7ea35d7ef,"[[""swish"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish""], [""linear"", ""linear"", ""linear"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""swish""], [""swish"", ""linear"", ""linear"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh"", ""swish"", ""linear""]]",3,36,320,False
8dc22bc46ac9,"[[""tanh"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""linear""]]",1,8,33,False
982b12555dbb,"[[""tanh"", ""tanh"", ""linear"", ""linear"", ""linear"", ""tanh"", ""swish"", ""tanh""], [""swish"", ""tanh"", ""linear"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""swish""], [""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""linear"", ""tanh"", ""linear""]]",3,34,337,False
b092f8baac59,"[[""tanh"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""swish""]]",1,13,53,False
846bbef0240c,"[[""swish"", ""linear"", ""linear"", ""linear"", ""tanh"", ""swish"", ""tanh""]]",1,7,29,False
bca4e998e462,"[[""tanh"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""linear"", ""swish"", ""linear"", ""swish"", ""tanh""], [""linear"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""swish""], [""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""swish""]]",3,24,162,False
5ca8831f7784,"[[""linear"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""tanh""], [""swish"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""linear"", ""tanh""]]",2,14,83,False
821679725a72,"[[""swish"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""linear""], [""tanh"", ""linear"", ""linear"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""swish""]]",2,19,135,False
c4b69203af82,"[[""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh""]]",1,13,53,False
eb7190a37374,"[[""linear"", ""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""swish"", ""linear"", ""tanh"", ""tanh""], [""swish"", ""linear"", ""linear"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear""], [""linear"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""tanh""]]",3,29,258,False
65cc641cd245,"[[""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""linear"", ""tanh""], [""linear"", ""swish"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""linear"", ""swish"", ""linear"", ""tanh""]]",2,22,171,False
8fd5cda18242,"[[""linear"", ""linear"", ""swish"", ""swish"", ""linear"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""linear""], [""swish"", ""swish"", ""tanh"", ""linear"", ""linear"", ""linear"", ""linear""], [""linear"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""tanh""]]",3,33,256,False
450d2a1b7063,"[[""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""linear""], [""linear"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish""], [""tanh"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh""]]",3,33,328,False
b4fd4c1591fe,"[[""tanh"", ""swish"", ""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""swish""], [""swish"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""linear""]]",2,22,175,False
cccf203e0e25,"[[""swish"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh""], [""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""tanh""]]",2,21,163,False
fe919897740d,"[[""linear"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""linear"", ""swish"", ""linear"", ""tanh""]]",1,11,45,False
64c0c86c7f63,"[[""linear"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""linear"", ""linear"", ""swish"", ""linear"", ""swish"", ""linear"", ""tanh"", ""swish"", ""swish"", ""swish"", ""tanh""]]",1,16,65,False
f3be34429aef,"[[""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""swish"", ""tanh""]]",1,16,65,False
6017ff800a3e,"[[""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""swish""], [""linear"", ""swish"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""swish"", ""linear"", ""linear"", ""swish"", ""linear""]]",2,19,123,False
1002b2576089,"[[""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""swish"", ""tanh""], [""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""linear""]]",2,22,157,False
1f71ee00b763,"[[""swish"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""tanh""], [""tanh"", ""linear"", ""swish"", ""linear"", ""linear"", ""tanh"", ""linear"", ""swish"", ""swish""], [""linear"", ""linear"", ""swish"", ""tanh"", ""linear"", ""linear"", ""swish"", ""swish""]]",3,33,290,False
4d280e3e4a89,"[[""linear"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""tanh""]]",1,6,25,False
b38483511a41,"[[""swish"", ""tanh"", ""swish"", ""swish"", ""swish"", ""swish"", ""linear"", ""linear"", ""tanh"", ""linear""]]",1,10,41,False
b46e92423951,"[[""swish"", ""linear"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""linear""], [""swish"", ""linear"", ""linear"", ""linear"", ""tanh"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish"", ""linear""]]",2,19,135,False
93d4c167f664,"[[""tanh"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""swish"", ""swish""]]",1,11,45,False
23f5bfd5e043,"[[""swish"", ""linear"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""linear""], [""tanh"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""swish""], [""linear"", ""swish"", ""tanh"", ""linear"", ""linear"", ""tanh""]]",3,29,262,False
7251944dcd3e,"[[""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh""]]",1,10,41,False
5359c0a9b07e,"[[""tanh"", ""tanh"", ""linear"", ""swish"", ""linear"", ""swish""], [""swish"", ""tanh"", ""swish"", ""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""swish"", ""swish"", ""tanh"", ""tanh""], [""tanh"", ""swish"", ""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""linear"", ""linear"", ""tanh"", ""linear"", ""tanh""]]",3,33,313,False
84d1666b5cc2,"[[""swish"", ""swish"", ""linear"", ""tanh"", ""swish"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh"", ""linear"", ""linear""]]",1,13,53,False
c3c4b8d8b606,"[[""swish"", ""swish"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh"", ""linear"", ""swish"", ""linear""], [""swish"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""swish""], [""swish"", ""swish"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""linear""]]",3,25,180,False
297185d29765,"[[""swish"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""linear"", ""tanh"", ""linear"", ""linear"", ""linear""]]",1,15,61,False
a56c912d3837,"[[""linear"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear"", ""linear"", ""swish"", ""tanh"", ""linear""], [""tanh"", ""swish"", ""linear"", ""tanh"", ""swish"", ""tanh""], [""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear""]]",3,26,177,False
cd4577633db5,"[[""linear"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""linear"", ""linear""], [""tanh"", ""linear"", ""linear"", ""tanh"", ""linear"", ""linear"", ""swish"", ""swish""]]",2,15,94,False
481fde97324a,"[[""tanh"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh""]]",1,6,25,False
0c609619329f,"[[""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""swish""], [""swish"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh""], [""linear"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""swish"", ""swish"", ""swish"", ""swish"", ""swish"", ""linear"", ""swish"", ""linear""]]",3,36,375,False
c4bd498d0d84,"[[""linear"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""swish"", ""linear"", ""tanh""], [""linear"", ""swish"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh""], [""linear"", ""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""swish"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""linear""]]",3,37,400,False
83c1a228254b,"[[""swish"", ""swish"", ""swish"", ""linear"", ""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""linear"", ""linear""], [""swish"", ""linear"", ""swish"", ""swish"", ""linear"", ""swish""], [""swish"", ""tanh"", ""swish"", ""linear"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""swish"", ""linear"", ""linear""]]",3,33,237,False
e12c69f6d3f1,"[[""swish"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""linear""], [""linear"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""linear"", ""linear"", ""swish"", ""swish""], [""linear"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh""]]",3,33,314,False
5a6516a3d51c,"[[""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""linear""], [""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""swish"", ""linear""]]",2,24,205,False
ce2e2ee4aa5e,"[[""tanh"", ""tanh"", ""linear"", ""swish"", ""linear"", ""swish"", ""swish""], [""swish"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""swish""], [""linear"", ""swish"", ""swish"", ""swish"", ""swish"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""linear""]]",3,27,215,False
e79e87ea5b59,"[[""tanh"", ""linear"", ""tanh"", ""linear"", ""linear"", ""linear"", ""tanh"", ""swish""], [""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh""], [""swish"", ""swish"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""linear"", ""tanh""]]",3,29,259,False
208c820fe113,"[[""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""swish""]]",1,6,25,False
ae8732b5ccb2,"[[""linear"", ""linear"", ""linear"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear"", ""linear"", ""swish""], [""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh""], [""swish"", ""linear"", ""swish"", ""linear"", ""linear"", ""linear""]]",3,25,196,False
41587413300a,"[[""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish"", ""tanh""]]",1,16,65,False
c697d570f0ce,"[[""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""tanh""]]",1,8,33,False
30a591a1f1c6,"[[""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""linear"", ""swish"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh""], [""linear"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""linear""]]",2,21,163,False
